 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     54     0.012601767     0.012661617     0.000974914  *************** *************** ***************
     55     0.012045097     0.011856232     0.000676876  *************** *************** ***************
     56     0.011981262     0.011685099     0.000584875  *************** *************** ***************
     57     0.012860403     0.012113795    -0.001156310  *************** *************** ***************
     58     0.011645269     0.011488688    -0.001109847  *************** *************** ***************
     59     0.011564006     0.011210151    -0.000974385  *************** *************** ***************
     60     0.011507085     0.011094194    -0.000844802  *************** *************** ***************
     61     0.011488497     0.011022653    -0.000701298  *************** *************** ***************
     62     0.011429371     0.011032949    -0.000676404  *************** *************** ***************
     63     0.011336289     0.011033077    -0.000660981  *************** *************** ***************
     64     0.011997665     0.014877048    -0.000275390  *************** *************** ***************
     65     0.011834183     0.014334856     0.000695076  *************** *************** ***************
     66     0.011801986     0.013861032     0.001016334  *************** *************** ***************
     67     0.011771721     0.013761575     0.001304974  *************** *************** ***************
     68     0.011915888     0.013766723     0.001803059  *************** *************** ***************
     69     0.012100097     0.013891600     0.002305559  *************** *************** ***************
     70     0.012374310     0.014003077     0.003054054  *************** *************** ***************
     71     0.012809445     0.013794175     0.004051181  *************** *************** ***************
     72     0.013524888     0.012850939     0.003820137  *************** *************** ***************
     73     0.012262745     0.012311066     0.002527575  *************** *************** ***************
     74     0.011837874     0.011551443     0.000482758  *************** *************** ***************
     75     0.011696793     0.011416126     0.000401105  *************** *************** ***************
     76     0.011571649     0.011303065     0.000335365  *************** *************** ***************
     77     0.011460060     0.011202735     0.000280586  *************** *************** ***************
     78     0.011353783     0.011170417     0.000278347  *************** *************** ***************
     79     0.011347762     0.010799226    -0.000039375  *************** *************** ***************
     80     0.010795436     0.008946115    -0.000509627  *************** *************** ***************
     81     0.006328151     0.007020355    -0.001311927  *************** *************** ***************
     82     0.012023953     0.011980331    -0.001122368  *************** *************** ***************
     83     0.011614245     0.011917950    -0.000939480  *************** *************** ***************
     84     0.011280089     0.011691484    -0.000585094  *************** *************** ***************
     85     0.011136621     0.011462316    -0.000406013  *************** *************** ***************
     86     0.011009932     0.011328542    -0.000274495  *************** *************** ***************
     87     0.010946736     0.010935277    -0.000439868  *************** *************** ***************
     88     0.009355726     0.010203911    -0.001680816  *************** *************** ***************
