 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     81   -50.386474621  -742.587339401    -0.763656927    718.719970039
     82   160.145064014  -850.180498363    -0.793960862    940.534705186
     83   178.651620838 -1060.539082224    -1.096364120   1160.226948728
     84   109.738248428 -1153.720410023    -1.443698614   1212.320306125
     85   155.376154283 -1144.263035528     1.455191402   1229.337558908
     86   260.842104569  -997.045038738     1.072968204   1149.873357828
     87    93.899747672  -783.765522233     0.576945598    834.686133361
     88   -22.937736104  -458.901410676     0.438269204    447.873291235
     89    18.064072595  -368.990165292     0.630546853    378.345765053
     90   773.484339549 -1113.907937521    -0.870536289   1643.368267362
     91   -15.625751346 -1408.515210659    -0.807983846   1400.767701767
     92   707.324219428 -1124.155870528    -0.532643613   1599.742681267
     93  -168.933469374 -1303.052461082    -0.672452980   1227.336571760
     94   311.870321057  -352.748109775    -0.027252344    575.939226267
     95   500.711418812 -1408.710567464     0.512032046   1714.798779666
     96   -31.133980199 -1387.095878308     0.496347651   1371.793892950
     97  -196.675620507 -1390.947232611     0.601126727   1303.782993272
     98   750.292603804  -859.311719189     0.531564922   1395.023601710
     99   375.775131455  -508.248579755     1.476662538    768.446969616
    100   672.477914068 -1662.477184760     1.097195646   2081.834797516
    101  1018.882522325 -1480.085261459     1.160758058   2176.420680828
    102   466.502761577 -1644.313791904    -1.305517965   1920.538882092
    103   493.419193726 -1653.629166910     1.528817303   1947.789591473
    104  1509.780410849   -57.761996636     0.420252109   1539.474348033
    105   454.525157667  -871.764464866     0.811255411   1167.392514109
    106  1384.692291773    -4.547360833     1.142673413   1386.971563111
    107  1712.142487860   602.586902766     0.754683534   1504.270000786
    108  1614.009171761   706.872368363     0.910366278   1401.354939293
    109  1616.982950970    -1.342125029     0.192975586   1617.654431056
    110  2791.362943569   697.189070433     0.612575698   2516.281372740
    111  1000.306659165   273.254158644    -0.973716357    895.512865932
    112  2664.045368262  -374.914686644    -0.226865041   2869.928305876
    113   117.576927135 -1420.225098225    -1.301064123   1482.514541686
    114  -727.753742621 -2457.859142064    -1.006411693   2186.774081302
    115  1596.744902538   218.721643824    -0.061847847   1499.396802520
    116  1731.267760107    54.447012014     1.553425347   1704.696506059
    117  1207.962863937   693.151077499     0.279684097   1049.919966555
    118  1839.220125141  -699.481998933    -0.960111971   2271.234709396
    119  1965.048610020   253.655884462    -0.576225444   1851.299868816
    120  1439.307353246   396.359945371     0.863408469   1287.720109146
    121  2745.646581259  -391.484521019    -1.351229456   2960.863626736
    122  1444.097338978   274.192605648    -0.435366367   1328.396739402
    123  1616.497382327   179.342131606     1.369181646   1534.705607261
    124   486.034923918  -252.577311377     1.419238075    650.220454776
    125  1900.179046400   644.200430261    -1.064553187   1673.791636812
    126  -869.186884790 -2304.883776232    -0.664356197   2016.085393370
    127    44.613423996 -1451.287841641    -0.293665570   1474.100972362
    128  2095.854392111  -990.160808888    -0.508321968   2729.149490335
    129  1540.283331590  1038.454310527    -0.376265425   1360.641845418
    130  2510.956235745   712.032036787     1.031150330   2241.430247948
    131  1629.269774461  -136.706863780     1.441435599   1701.746492781
    132  1474.441076656  1051.584833485    -1.004397102   1315.031283456
    133  1508.387253281   830.864454958     0.766079966   1308.549767991
    134  1813.156522462   547.510271130     0.681893840   1610.770701474
 Node            Temperatures
     1   100.000000000  5456.591658141      0.000000000     0.000000000
     2   100.000000000  5620.494756926      0.000000000     0.000000000
     3   100.000000000  5596.423028632      0.000000000     0.000000000
     4   100.000000000  5569.893817154      0.000000000     0.000000000
     5   100.000000000  2036.613974775      0.000000000     0.000000000
     6   100.000000000  6102.383931678      0.000000000     0.000000000
     7   100.000000000  3932.271701737      0.000000000     0.000000000
     8   100.000000000  2674.744990948      0.000000000     0.000000000
     9   100.000000000  4269.502375896      0.000000000     0.000000000
    10   100.000000000 -1170.886090655      0.000000000     0.000000000
    11   100.000000000   756.771917797      0.000000000     0.000000000
    12   100.000000000   704.388698275      0.000000000     0.000000000
    13   100.000000000  2448.933984485      0.000000000     0.000000000
    14   100.000000000   463.869891475      0.000000000     0.000000000
    15   100.000000000 -2586.847759910      0.000000000     0.000000000
    16   100.000000000 -1817.911252391      0.000000000     0.000000000
    17   100.000000000    71.403211536      0.000000000     0.000000000
    18   100.000000000 -1357.120751804      0.000000000     0.000000000
    19   100.000000000  2897.271587148      0.000000000     0.000000000
    20   100.000000000  2138.549301446      0.000000000     0.000000000
    21   100.000000000  1954.260841526      0.000000000     0.000000000
    22   100.000000000   301.483704125      0.000000000     0.000000000
    23   100.000000000     0.000000000      0.000000000     0.000000000
    24   100.000000000     0.000000000      0.000000000     0.000000000
    25   100.000000000     0.000000000      0.000000000     0.000000000
    26   100.000000000  7038.008086040      0.000000000     0.000000000
    27   100.000000000  7004.730995925      0.000000000     0.000000000
    28   100.000000000  6248.830181930      0.000000000     0.000000000
    29   100.000000000  4830.842098600      0.000000000     0.000000000
    30   100.000000000  3140.251535087      0.000000000     0.000000000
    31   100.000000000  1514.515262319      0.000000000     0.000000000
    32   100.000000000   415.301699063      0.000000000     0.000000000
    33   100.000000000  2842.223668109      0.000000000     0.000000000
    34   100.000000000  2885.781227578      0.000000000     0.000000000
    35   100.000000000  2110.373892765      0.000000000     0.000000000
    36   100.000000000  1181.913435609      0.000000000     0.000000000
    37   100.000000000  2533.570150648      0.000000000     0.000000000
    38   100.000000000  3862.215832336      0.000000000     0.000000000
    39   100.000000000  4703.797299143      0.000000000     0.000000000
    40   100.000000000  5150.366284473      0.000000000     0.000000000
    41   100.000000000  5480.574919046      0.000000000     0.000000000
    42   100.000000000 -9579.677143543      0.000000000     0.000000000
    43   100.000000000 -2413.375733295      0.000000000     0.000000000
    44   100.000000000 -4816.393993025      0.000000000     0.000000000
    45   100.000000000 -6969.752698456      0.000000000     0.000000000
    46   100.000000000 -8524.958668591      0.000000000     0.000000000
    47   100.000000000 -9316.806853927      0.000000000     0.000000000
    48   100.000000000 -9607.956417956      0.000000000     0.000000000
    49   100.000000000 -6173.706780893      0.000000000     0.000000000
    50   100.000000000 -7959.329256217      0.000000000     0.000000000
    51   100.000000000 -6161.777542848      0.000000000     0.000000000
    52   100.000000000 -4670.640909390      0.000000000     0.000000000
    53   100.000000000 -5913.364551694      0.000000000     0.000000000
    54   100.000000000 -6469.681614775      0.000000000     0.000000000
    55   100.000000000 -3968.550867145      0.000000000     0.000000000
    56   100.000000000 -7775.886750295      0.000000000     0.000000000
    57   100.000000000 -2692.872912100      0.000000000     0.000000000
    58   100.000000000 -7573.578498094      0.000000000     0.000000000
    59   100.000000000 -6860.536712941      0.000000000     0.000000000
    60   100.000000000 -5326.218488197      0.000000000     0.000000000
    61   100.000000000   338.720883594      0.000000000     0.000000000
    62   100.000000000   -16.455872714      0.000000000     0.000000000
    63   100.000000000  1587.643128676      0.000000000     0.000000000
    64   100.000000000   989.613766442      0.000000000     0.000000000
    65   100.000000000  -157.091691631      0.000000000     0.000000000
    66   100.000000000 -1246.132168765      0.000000000     0.000000000
    67   100.000000000  -918.392003140      0.000000000     0.000000000
    68   100.000000000  -569.608883388      0.000000000     0.000000000
    69   100.000000000    55.000190340      0.000000000     0.000000000
    70   100.000000000    51.026589137      0.000000000     0.000000000
    71   100.000000000    56.137885387      0.000000000     0.000000000
    72   100.000000000    55.000443842      0.000000000     0.000000000
    73   100.000000000    54.985174921      0.000000000     0.000000000
    74   100.000000000    55.001322548      0.000000000     0.000000000
    75   100.000000000     0.000000000      0.000000000     0.000000000
    76   100.000000000     0.000000000      0.000000000     0.000000000
    77   100.000000000     0.000000000      0.000000000     0.000000000
    78   100.000000000     0.000000000      0.000000000     0.000000000
    79   100.000000000     0.000000000      0.000000000     0.000000000
    80   100.000000000     0.000000000      0.000000000     0.000000000
    81   100.000000000     0.000000000      0.000000000     0.000000000
    82   100.000000000     0.000000000      0.000000000     0.000000000
    83   100.000000000     0.000000000      0.000000000     0.000000000
    84   100.000000000   279.190214577      0.000000000     0.000000000
    85   100.000000000   258.670593230      0.000000000     0.000000000
    86   100.000000000   283.665384110      0.000000000     0.000000000
    87   100.000000000    41.851855119      0.000000000     0.000000000
    88   100.000000000 -5862.150250574      0.000000000     0.000000000
    89   100.000000000 -3865.425713798      0.000000000     0.000000000
    90   100.000000000 -5163.686308278      0.000000000     0.000000000
    91   100.000000000 -5998.603014719      0.000000000     0.000000000
    92   100.000000000 -5251.064048403      0.000000000     0.000000000
    93   100.000000000 -6013.649629370      0.000000000     0.000000000
    94   100.000000000 -5910.098681722      0.000000000     0.000000000
    95   100.000000000 -5814.299355788      0.000000000     0.000000000
    96   100.000000000 -5614.198713028      0.000000000     0.000000000
    97   100.000000000 -5543.555727795      0.000000000     0.000000000
    98   100.000000000 -5471.146892244      0.000000000     0.000000000
    99   100.000000000 -5397.735792984      0.000000000     0.000000000
   100   100.000000000 -5324.395082448      0.000000000     0.000000000
   101   100.000000000 -5251.063592600      0.000000000     0.000000000
   102   100.000000000 -5693.103872112      0.000000000     0.000000000
   103   100.000000000 -5318.012569741      0.000000000     0.000000000
   104   100.000000000 -5384.961536352      0.000000000     0.000000000
   105   100.000000000 -5451.840429367      0.000000000     0.000000000
   106   100.000000000 -5518.823909260      0.000000000     0.000000000
   107   100.000000000 -5591.384605473      0.000000000     0.000000000
   108   100.000000000 -2411.818982961      0.000000000     0.000000000
   109   100.000000000 -3952.283167446      0.000000000     0.000000000
   110   100.000000000 -5051.834672852      0.000000000     0.000000000
   111   100.000000000 -2513.334443613      0.000000000     0.000000000
   112   100.000000000 -3667.269240493      0.000000000     0.000000000
   113   100.000000000  2516.114406578      0.000000000     0.000000000
   114   100.000000000   920.959122935      0.000000000     0.000000000
   115   100.000000000   901.133255727      0.000000000     0.000000000
   116   100.000000000  3226.709403492      0.000000000     0.000000000
   117   100.000000000  2734.808431626      0.000000000     0.000000000
   118   100.000000000  5860.119993406      0.000000000     0.000000000
   119   100.000000000  5453.983934605      0.000000000     0.000000000
   120   100.000000000  4566.010720013      0.000000000     0.000000000
   121   100.000000000  5206.117811789      0.000000000     0.000000000
   122   100.000000000  4152.461853897      0.000000000     0.000000000
   123   100.000000000  4958.485474443      0.000000000     0.000000000
   124   100.000000000  5430.986858330      0.000000000     0.000000000
   125   100.000000000 -1793.588246365      0.000000000     0.000000000
   126   100.000000000 -1857.746481767      0.000000000     0.000000000
   127   100.000000000 -1135.076982884      0.000000000     0.000000000
   128   100.000000000  -295.637454804      0.000000000     0.000000000
   129   100.000000000   749.913716785      0.000000000     0.000000000
   130   100.000000000  2060.778251881      0.000000000     0.000000000
   131   100.000000000  3778.041334694      0.000000000     0.000000000
   132   100.000000000  5501.735278202      0.000000000     0.000000000
   133   100.000000000  7220.035437744      0.000000000     0.000000000
   134   100.000000000  8557.331607588      0.000000000     0.000000000
   135   100.000000000  9086.570207993      0.000000000     0.000000000
   136   100.000000000  9178.348028474      0.000000000     0.000000000
   137   100.000000000  9008.597575226      0.000000000     0.000000000
   138   100.000000000  8572.840960823      0.000000000     0.000000000
   139   100.000000000  8164.085569426      0.000000000     0.000000000
   140   100.000000000  7262.556991703      0.000000000     0.000000000
   141   100.000000000  5413.585091229      0.000000000     0.000000000
   142   100.000000000  2993.321060802      0.000000000     0.000000000
   143   100.000000000  1870.718525546      0.000000000     0.000000000
   144   100.000000000  7284.027222339      0.000000000     0.000000000
   145   100.000000000  6881.580643218      0.000000000     0.000000000
   146   100.000000000  7127.010816930      0.000000000     0.000000000
   147   100.000000000  6419.216848537      0.000000000     0.000000000
   148   100.000000000  -290.261119188      0.000000000     0.000000000
   149   100.000000000  6242.027744336      0.000000000     0.000000000
   150   100.000000000  5302.636834058      0.000000000     0.000000000
   151   100.000000000  3657.101588473      0.000000000     0.000000000
   152   100.000000000  4912.080615199      0.000000000     0.000000000
   153   100.000000000  6568.862125538      0.000000000     0.000000000
   154   100.000000000  2654.719958144      0.000000000     0.000000000
   155   100.000000000  7007.482051887      0.000000000     0.000000000
   156   100.000000000   -89.498675028      0.000000000     0.000000000
   157   100.000000000  1015.498647833      0.000000000     0.000000000
   158   100.000000000  5100.173011393      0.000000000     0.000000000
   159   100.000000000  5989.775904049      0.000000000     0.000000000
   160   100.000000000  5596.352698258      0.000000000     0.000000000
   161   100.000000000  2758.832045279      0.000000000     0.000000000
   162   100.000000000  4114.437355555      0.000000000     0.000000000
   163   100.000000000  4937.275791518      0.000000000     0.000000000
   164   100.000000000  4083.702976580      0.000000000     0.000000000
   165   100.000000000  5012.815664700      0.000000000     0.000000000
   166   100.000000000  5046.984566214      0.000000000     0.000000000
   167   100.000000000  4618.548700661      0.000000000     0.000000000
   168   100.000000000  5391.478060098      0.000000000     0.000000000
   169   100.000000000  5101.326515383      0.000000000     0.000000000
   170   100.000000000  3901.572284877      0.000000000     0.000000000
   171   100.000000000  3388.902707092      0.000000000     0.000000000
   172   100.000000000  3929.886494624      0.000000000     0.000000000
   173   100.000000000  3694.223117315      0.000000000     0.000000000
   174   100.000000000  3155.921190767      0.000000000     0.000000000
   175   100.000000000  4770.180855276      0.000000000     0.000000000
   176   100.000000000  4048.554005940      0.000000000     0.000000000
   177   100.000000000  4574.553348431      0.000000000     0.000000000
   178   100.000000000  4985.226013814      0.000000000     0.000000000
   179   100.000000000  5251.342681667      0.000000000     0.000000000
   180   100.000000000  5341.235307755      0.000000000     0.000000000
   181   100.000000000  4986.837169348      0.000000000     0.000000000
   182   100.000000000  4822.773085386      0.000000000     0.000000000
   183   100.000000000  3718.457317129      0.000000000     0.000000000
   184   100.000000000  4449.543246501      0.000000000     0.000000000
   185   100.000000000  4227.084795751      0.000000000     0.000000000
   186   100.000000000  4403.036305669      0.000000000     0.000000000
   187   100.000000000  4657.963108173      0.000000000     0.000000000
   188   100.000000000  3537.534853479      0.000000000     0.000000000
   189   100.000000000  4970.069290494      0.000000000     0.000000000
   190   100.000000000  4902.679672318      0.000000000     0.000000000
   191   100.000000000  4193.052580840      0.000000000     0.000000000

Compliance        Max Von mises stress            Average Area of elements
           483923150.779              2960.86362674             0.295293917387
