 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     62     0.006481789     0.006447495    -0.000008535  *************** *************** ***************
     63     0.006671664     0.006623755    -0.000001141  *************** *************** ***************
     64     0.006821057     0.006813439     0.000007397  *************** *************** ***************
     65     0.006930982     0.007017004     0.000007860  *************** *************** ***************
     66     0.007163201     0.007189584    -0.000005007  *************** *************** ***************
     67     0.007396021     0.007362861    -0.000007694  *************** *************** ***************
     68     0.007591503     0.007547500    -0.000001048  *************** *************** ***************
     69     0.007749797     0.007744457     0.000006649  *************** *************** ***************
     70     0.007871838     0.007954129     0.000007100  *************** *************** ***************
     71     0.008112531     0.008133504    -0.000004448  *************** *************** ***************
     72     0.008347553     0.008315384    -0.000006886  *************** *************** ***************
     73     0.008548228     0.008507710    -0.000000964  *************** *************** ***************
     74     0.008714660     0.008711364     0.000005926  *************** *************** ***************
     75     0.008847725     0.008926684     0.000006373  *************** *************** ***************
     76     0.009096186     0.009112312    -0.000003886  *************** *************** ***************
     77     0.009333378     0.009302072    -0.000006103  *************** *************** ***************
     78     0.009538881     0.009501463    -0.000000888  *************** *************** ***************
     79     0.009712757     0.009711291     0.000005218  *************** *************** ***************
     80     0.009855824     0.009931847     0.000005659  *************** *************** ***************
     81     0.010111419     0.010123248    -0.000003349  *************** *************** ***************
     82     0.010350774     0.010320274    -0.000005407  *************** *************** ***************
     83     0.010560763     0.010526199    -0.000000820  *************** *************** ***************
     84     0.010741469     0.010741701     0.000004590  *************** *************** ***************
     85     0.010893598     0.010967088     0.000004986  *************** *************** ***************
     86     0.011155812     0.011163843    -0.000003013  *************** *************** ***************
     87     0.011397238     0.011367723    -0.000005085  *************** *************** ***************
     88     0.011611321     0.011579799    -0.000000760  *************** *************** ***************
     89     0.011798390     0.011800434     0.000004329  *************** *************** ***************
     90     0.011958825     0.012030146     0.000004528  *************** *************** ***************
     91     0.012227398     0.012231874    -0.000003440  *************** *************** ***************
     92     0.012470374     0.012442626    -0.000005927  *************** *************** ***************
     93     0.012687928     0.012660724    -0.000000713  *************** *************** ***************
     94     0.012881212     0.012885800     0.000005225  *************** *************** ***************
     95     0.013049718     0.013118995     0.000004856  *************** *************** ***************
     96     0.013324935     0.013325301    -0.000005947  *************** *************** ***************
     97     0.013567730     0.013543682    -0.000009606  *************** *************** ***************
     98     0.013787550     0.013768108    -0.000000692  *************** *************** ***************
     99     0.013987552     0.013996594     0.000008941  *************** *************** ***************
    100     0.014165203     0.014231776     0.000007304  *************** *************** ***************
    101     0.014448374     0.014441935    -0.000012897  *************** *************** ***************
    102     0.014686614     0.014669913    -0.000018671  *************** *************** ***************
    103     0.014906499     0.014901176    -0.000000659  *************** *************** ***************
    104     0.015114802     0.015131855     0.000018007  *************** *************** ***************
    105     0.015305400     0.015366435     0.000014221  *************** *************** ***************
    106     0.015599041     0.015579721    -0.000027059  *************** *************** ***************
    107     0.015824178     0.015818735    -0.000034567  *************** *************** ***************
    108     0.016041118     0.016057467    -0.000000126  *************** *************** ***************
    109     0.016260502     0.016288553     0.000033918  *************** *************** ***************
    110     0.016471769     0.016520839     0.000027834  *************** *************** ***************
    111     0.016778903     0.016733398    -0.000048931  *************** *************** ***************
    112     0.016978049     0.016985441    -0.000047661  *************** *************** ***************
    113     0.017192594     0.017221601     0.000003463  *************** *************** ***************
    114     0.017424303     0.017459840     0.000047647  *************** *************** ***************
    115     0.017666056     0.017689256     0.000045482  *************** *************** ***************
    116     0.017979956     0.017915343    -0.000072107  *************** *************** ***************
    117     0.018149071     0.018136478     0.000001080  *************** *************** 88592.482551291
    118     0.018386171     0.018358456     0.000015067  *************** *************** ***************
    119     0.018612730     0.018610468     0.000004911  *************** *************** ***************
    120     0.018878806     0.018882809     0.000051049  *************** *************** ***************
    121     0.019217810     0.018931194     0.000087667  *************** *************** ***************
    122     0.019384838     0.019208920     0.000072037  *************** *************** ***************
    123     0.019631347     0.019463576     0.000015900  *************** *************** ***************
    124     0.019869041     0.019705464    -0.000043072  *************** *************** ***************
    125     0.020119659     0.019926906    -0.000132531  *************** *************** ***************

Element                    Principal stresses             Von mises stress
number     1st principal    2nd principal   Angle
      1 *************** ***************     1.570661855  ***************
      2 *************** ***************     0.081652197  ***************
      3 *************** ***************     0.027157999  ***************
      4 *************** ***************    -0.026086590  ***************
      5 *************** ***************    -1.538464854  ***************
      6 *************** ***************     1.553263792  ***************
      7 *************** ***************     0.180383387  ***************
      8 *************** ***************     0.042327049  ***************
      9 *************** ***************    -0.095296065  ***************
     10 *************** ***************    -1.501188508  ***************
     11 *************** ***************     1.526814161  ***************
     12 *************** ***************     0.186258916  ***************
     13 *************** ***************     0.023474475  ***************
     14 *************** ***************    -0.168289680  ***************
     15 *************** ***************    -1.503743019  ***************
     16 *************** ***************     1.516021162  ***************
     17 *************** ***************     0.186386254  ***************
     18 *************** ***************     0.013803794  ***************
     19 *************** ***************    -0.197947276  ***************
     20 *************** ***************    -1.504942239  ***************
     21 *************** ***************     1.512371018  ***************
     22 *************** ***************     0.181900672  ***************
     23 *************** ***************     0.011901345  ***************
     24 *************** ***************    -0.211394982  ***************
     25 *************** ***************    -1.506609912  ***************
     26 *************** ***************     1.510864558  ***************
     27 *************** ***************     0.175033281  ***************
     28 *************** ***************     0.011731789  ***************
     29 *************** ***************    -0.220524844  ***************
     30 *************** ***************    -1.508841638  ***************
     31 *************** ***************     1.509445786  ***************
     32 *************** ***************     0.167273995  ***************
     33 *************** ***************     0.011807831  ***************
     34 *************** ***************    -0.230334772  ***************
     35 *************** ***************    -1.511287966  ***************
     36 *************** ***************     1.507514474  ***************
     37 *************** ***************     0.159491478  ***************
     38 *************** ***************     0.011856846  ***************
     39 *************** ***************    -0.242701440  ***************
     40 *************** ***************    -1.513688226  ***************
     41 *************** ***************     1.504912087  ***************
     42 *************** ***************     0.151897242  ***************
     43 *************** ***************     0.011879848  ***************
     44 *************** ***************    -0.258595144  ***************
     45 *************** ***************    -1.516000704  ***************
     46 *************** ***************     1.501566212  ***************
